corporate_name_S1,address,activity_places,top_suppliers,country,postal_code,industry_sector
globalcorporation_149,487 Main Street,"['Plant_BTC', 'Warehouse_HBY']","['Supplier_RXD', 'Supplier_TMD', 'Supplier_VBZ']",France,104576,Pharmaceuticals
GlobalCorp_103,261 Main Street,"['Plant_IWI', 'Warehouse_ZLU']","['Supplier_XAD', 'Supplier_WNV', 'Supplier_XXX']",France,736745,Technology
globalcorporation_185,523 Main Street,"['Plant_LOP', 'Warehouse_GWB']","['Supplier_LWJ', 'Supplier_PPP', 'Supplier_KLP']",UK,897233,Pharmaceuticals
GlobalCorp_172,138 Main Street,"['Plant_DQO', 'Warehouse_FIE']","['Supplier_GKC', 'Supplier_KNB', 'Supplier_MUZ']",Australia,583203,Pharmaceuticals
Corp_NQQJHB,332 Street_YYV Ave,"['Plant_SUB', 'Warehouse_GRQ']","['Supplier_XQK', 'Supplier_DVF', 'Supplier_XEI']",Japan,004710,Technology
globalcorporation_25,221 Main Street,"['Plant_YCY', 'Warehouse_ALJ']","['Supplier_XOJ', 'Supplier_SKG', 'Supplier_WSO']",France,909656,Manufacturing
GlobalCorp_14,183 Main Street,"['Plant_HYA', 'Warehouse_GEQ']","['Supplier_NWY', 'Supplier_EPZ', 'Supplier_OUS']",India,709177,Pharmaceuticals
globalcorporation_47,407 Main Street,"['Plant_ILU', 'Warehouse_EVP']","['Supplier_EVL', 'Supplier_TUZ', 'Supplier_XYD']",India,834560,Manufacturing
Corp_UOOUMM,489 Street_PXU Ave,"['Plant_NIG', 'Warehouse_IUW']","['Supplier_OBV', 'Supplier_LEB', 'Supplier_OPI']",UK,422650,Manufacturing
Corp_RJAELS,240 Street_DQO Ave,"['Plant_OFU', 'Warehouse_OJL']","['Supplier_ZZA', 'Supplier_SYI', 'Supplier_PIR']",Germany,996291,Pharmaceuticals
globalcorporation_76,62 Main Street,"['Plant_DCI', 'Warehouse_QUM']","['Supplier_TJY', 'Supplier_YZK', 'Supplier_RUR']",India,171460,Pharmaceuticals
GlobalCorp_87,571 Main Street,"['Plant_FKS', 'Warehouse_DES']","['Supplier_YPO', 'Supplier_ZYI', 'Supplier_CWC']",UK,565580,Automotive
Corp_PGYHTC,194 Street_VWS Ave,"['Plant_MTE', 'Warehouse_CKZ']","['Supplier_JJD', 'Supplier_VGT', 'Supplier_HMW']",Japan,697730,Automotive
GlobalCorp_79,394 Main Street,"['Plant_NYA', 'Warehouse_RVR']","['Supplier_UFJ', 'Supplier_HMN', 'Supplier_OMS']",USA,678819,Pharmaceuticals
globalcorporation_145,995 Main Street,"['Plant_PXT', 'Warehouse_WCE']","['Supplier_GXU', 'Supplier_XDC', 'Supplier_IXB']",UK,842983,Technology
GlobalCorp_170,326 Main Street,"['Plant_UGK', 'Warehouse_ELR']","['Supplier_GAY', 'Supplier_HFL', 'Supplier_JZH']",India,776972,Automotive
globalcorporation_46,872 Main Street,"['Plant_DGB', 'Warehouse_HXZ']","['Supplier_PJZ', 'Supplier_GGH', 'Supplier_YBR']",Canada,963891,Manufacturing
Corp_AKIXOK,730 Street_XET Ave,"['Plant_LYU', 'Warehouse_RVS']","['Supplier_VOE', 'Supplier_YOE', 'Supplier_IZK']",Canada,938428,Technology
GlobalCorp_25,221 Main Street,"['Plant_JFE', 'Warehouse_ERO']","['Supplier_EFL', 'Supplier_OZE', 'Supplier_GRP']",France,909656,Manufacturing
Corp_MEDQNY,497 Street_PAG Ave,"['Plant_ALQ', 'Warehouse_BMI']","['Supplier_JCR', 'Supplier_PBH', 'Supplier_KCK']",UK,684150,Manufacturing
GlobalCorp_99,302 Main Street,"['Plant_OVK', 'Warehouse_KUN']","['Supplier_EPD', 'Supplier_JPL', 'Supplier_IFE']",Germany,963301,Manufacturing
GlobalCorp_168,265 Main Street,"['Plant_DFG', 'Warehouse_GUL']","['Supplier_VLF', 'Supplier_NKF', 'Supplier_YBM']",USA,782376,Technology
Corp_NEOWMF,934 Street_IEZ Ave,"['Plant_UIH', 'Warehouse_AMS']","['Supplier_BLQ', 'Supplier_OIJ', 'Supplier_SFV']",France,489849,Pharmaceuticals
globalcorporation_34,926 Main Street,"['Plant_JSW', 'Warehouse_LGP']","['Supplier_OXP', 'Supplier_GSE', 'Supplier_FYB']",Australia,614317,Retail
Corp_SZAXUM,547 Street_ULH Ave,"['Plant_HHR', 'Warehouse_NUL']","['Supplier_AJT', 'Supplier_YRD', 'Supplier_NHH']",UK,063652,Retail
GlobalCorp_186,189 Main Street,"['Plant_DNW', 'Warehouse_ELQ']","['Supplier_GAJ', 'Supplier_HQR', 'Supplier_XUV']",France,856148,Retail
GlobalCorp_90,761 Main Street,"['Plant_AXV', 'Warehouse_LRW']","['Supplier_ZJN', 'Supplier_YDG', 'Supplier_GJE']",USA,657988,Manufacturing
globalcorporation_18,625 Main Street,"['Plant_CGX', 'Warehouse_UKR']","['Supplier_OEM', 'Supplier_ZAZ', 'Supplier_FIE']",USA,500054,Automotive
Corp_QJLKWK,612 Street_UYZ Ave,"['Plant_PNQ', 'Warehouse_WWR']","['Supplier_REV', 'Supplier_APA', 'Supplier_IZD']",Canada,606931,Retail
globalcorporation_46,872 Main Street,"['Plant_RWT', 'Warehouse_RJK']","['Supplier_MLA', 'Supplier_UCB', 'Supplier_RHB']",Canada,963891,Manufacturing
globalcorporation_13,524 Main Street,"['Plant_BNP', 'Warehouse_KCR']","['Supplier_TQG', 'Supplier_ZLQ', 'Supplier_KYK']",Canada,906099,Manufacturing
globalcorporation_39,392 Main Street,"['Plant_IXX', 'Warehouse_PCF']","['Supplier_ZBZ', 'Supplier_XEP', 'Supplier_OKJ']",France,951937,Automotive
globalcorporation_115,19 Main Street,"['Plant_YUO', 'Warehouse_WRB']","['Supplier_VFJ', 'Supplier_HWI', 'Supplier_AQF']",UK,450447,Pharmaceuticals
GlobalCorp_188,768 Main Street,"['Plant_FQI', 'Warehouse_PKG']","['Supplier_AFR', 'Supplier_IOM', 'Supplier_OMN']",Canada,289239,Manufacturing
GlobalCorp_198,913 Main Street,"['Plant_ZLG', 'Warehouse_WLS']","['Supplier_LNF', 'Supplier_DNH', 'Supplier_XPG']",Australia,249693,Manufacturing
GlobalCorp_16,624 Main Street,"['Plant_OQM', 'Warehouse_ZHM']","['Supplier_HTR', 'Supplier_ZLH', 'Supplier_EEK']",France,392221,Retail
GlobalCorp_93,309 Main Street,"['Plant_ZTH', 'Warehouse_ZDJ']","['Supplier_YPD', 'Supplier_IIZ', 'Supplier_SBE']",UK,459707,Automotive
Corp_CLQBRF,529 Street_YPW Ave,"['Plant_WKV', 'Warehouse_PHE']","['Supplier_IGY', 'Supplier_MNE', 'Supplier_UGJ']",UK,425202,Manufacturing
GlobalCorp_30,622 Main Street,"['Plant_WRC', 'Warehouse_WWC']","['Supplier_ZTO', 'Supplier_EMJ', 'Supplier_XDQ']",USA,882748,Technology
globalcorporation_169,425 Main Street,"['Plant_GUT', 'Warehouse_NUI']","['Supplier_UMD', 'Supplier_WKC', 'Supplier_TVL']",France,098090,Pharmaceuticals
GlobalCorp_14,183 Main Street,"['Plant_BXY', 'Warehouse_QUD']","['Supplier_YMS', 'Supplier_DLH', 'Supplier_BCU']",India,709177,Pharmaceuticals
Corp_WEFFHT,621 Street_UXF Ave,"['Plant_SEN', 'Warehouse_ROE']","['Supplier_QPB', 'Supplier_PEG', 'Supplier_LDO']",Germany,137122,Technology
globalcorporation_141,697 Main Street,"['Plant_RKI', 'Warehouse_NIP']","['Supplier_NSS', 'Supplier_HKA', 'Supplier_RNI']",USA,659057,Retail
globalcorporation_110,400 Main Street,"['Plant_PUT', 'Warehouse_SUT']","['Supplier_YPN', 'Supplier_DLA', 'Supplier_PKR']",USA,963064,Retail
Corp_DAVMZL,101 Street_PXH Ave,"['Plant_JAZ', 'Warehouse_VQT']","['Supplier_WUD', 'Supplier_XXM', 'Supplier_TXH']",Canada,833627,Automotive
Corp_ZKVWWE,580 Street_DGA Ave,"['Plant_PYZ', 'Warehouse_SDR']","['Supplier_SDL', 'Supplier_JZW', 'Supplier_ZDX']",Canada,209750,Automotive
GlobalCorp_174,512 Main Street,"['Plant_SAV', 'Warehouse_EXH']","['Supplier_HGT', 'Supplier_DEN', 'Supplier_YCC']",India,201320,Automotive
GlobalCorp_182,247 Main Street,"['Plant_UWF', 'Warehouse_YLK']","['Supplier_XTR', 'Supplier_RXE', 'Supplier_QKR']",India,226023,Energy
GlobalCorp_127,910 Main Street,"['Plant_RZR', 'Warehouse_DEQ']","['Supplier_GLN', 'Supplier_DRY', 'Supplier_CAX']",India,495954,Retail
GlobalCorp_172,138 Main Street,"['Plant_ACL', 'Warehouse_GIX']","['Supplier_FIA', 'Supplier_YXF', 'Supplier_ADM']",Australia,583203,Pharmaceuticals
GlobalCorp_79,394 Main Street,"['Plant_ZFD', 'Warehouse_QTS']","['Supplier_NEG', 'Supplier_KFK', 'Supplier_RPM']",USA,678819,Pharmaceuticals
GlobalCorp_1,41 Main Street,"['Plant_VZS', 'Warehouse_XAA']","['Supplier_PVA', 'Supplier_NNA', 'Supplier_IJB']",Canada,616198,Retail
Corp_RNXQJK,375 Street_KPE Ave,"['Plant_JGY', 'Warehouse_EFU']","['Supplier_WHN', 'Supplier_SZP', 'Supplier_DCU']",Australia,987567,Manufacturing
GlobalCorp_189,297 Main Street,"['Plant_MBY', 'Warehouse_JTQ']","['Supplier_ODW', 'Supplier_IXJ', 'Supplier_BYZ']",Australia,847866,Technology
globalcorporation_177,164 Main Street,"['Plant_SVF', 'Warehouse_GQR']","['Supplier_DDR', 'Supplier_FXQ', 'Supplier_TOV']",USA,630464,Pharmaceuticals
GlobalCorp_155,683 Main Street,"['Plant_DKC', 'Warehouse_GNX']","['Supplier_HVH', 'Supplier_AFI', 'Supplier_DVT']",Australia,979907,Energy
Corp_YKMUCT,432 Street_ITZ Ave,"['Plant_REG', 'Warehouse_LPA']","['Supplier_PGI', 'Supplier_XKW', 'Supplier_RLP']",UK,911105,Retail
GlobalCorp_141,697 Main Street,"['Plant_FEW', 'Warehouse_LJD']","['Supplier_VDM', 'Supplier_DLH', 'Supplier_KUE']",USA,659057,Retail
Corp_DWABME,589 Street_QPC Ave,"['Plant_VRR', 'Warehouse_NIY']","['Supplier_JTD', 'Supplier_PYH', 'Supplier_WOX']",France,253083,Energy
Corp_RRBETM,658 Street_KUX Ave,"['Plant_FKI', 'Warehouse_UGA']","['Supplier_IRQ', 'Supplier_VCK', 'Supplier_KBR']",France,848305,Technology
GlobalCorp_114,591 Main Street,"['Plant_FIY', 'Warehouse_ATM']","['Supplier_UNM', 'Supplier_RPS', 'Supplier_LJK']",Japan,001629,Retail
GlobalCorp_26,246 Main Street,"['Plant_HDQ', 'Warehouse_BXW']","['Supplier_BUR', 'Supplier_BRD', 'Supplier_ELN']",Canada,781722,Manufacturing
Corp_QOWBOP,107 Street_ULW Ave,"['Plant_PRL', 'Warehouse_UZE']","['Supplier_FRP', 'Supplier_DQJ', 'Supplier_PQX']",Japan,209131,Technology
globalcorporation_173,209 Main Street,"['Plant_ETH', 'Warehouse_BLE']","['Supplier_BXQ', 'Supplier_NDD', 'Supplier_XLS']",USA,752427,Retail
GlobalCorp_169,425 Main Street,"['Plant_OFQ', 'Warehouse_STB']","['Supplier_PQU', 'Supplier_PHN', 'Supplier_XCI']",France,098090,Pharmaceuticals
globalcorporation_137,17 Main Street,"['Plant_IYA', 'Warehouse_SZH']","['Supplier_RGB', 'Supplier_UZP', 'Supplier_LSB']",USA,196322,Technology
Corp_WKNYZC,83 Street_ANY Ave,"['Plant_UYE', 'Warehouse_WGM']","['Supplier_XVI', 'Supplier_CKQ', 'Supplier_LKT']",India,206372,Technology
GlobalCorp_189,297 Main Street,"['Plant_XAR', 'Warehouse_IQO']","['Supplier_SBH', 'Supplier_JJN', 'Supplier_ZGB']",Australia,847866,Technology
globalcorporation_66,321 Main Street,"['Plant_GEA', 'Warehouse_RYC']","['Supplier_QDV', 'Supplier_NCN', 'Supplier_TMS']",Canada,598816,Automotive
GlobalCorp_155,683 Main Street,"['Plant_CVM', 'Warehouse_XRG']","['Supplier_DBW', 'Supplier_WST', 'Supplier_ZHJ']",Australia,979907,Energy
Corp_RGCDNI,909 Street_QLZ Ave,"['Plant_TRU', 'Warehouse_IQP']","['Supplier_SBG', 'Supplier_QCC', 'Supplier_GTQ']",France,570068,Automotive
Corp_IDDNEX,692 Street_MSP Ave,"['Plant_KMC', 'Warehouse_VRE']","['Supplier_PWL', 'Supplier_LQE', 'Supplier_DVG']",Japan,467443,Pharmaceuticals
globalcorporation_125,999 Main Street,"['Plant_ADI', 'Warehouse_ENO']","['Supplier_DQI', 'Supplier_JKX', 'Supplier_HJN']",UK,284248,Pharmaceuticals
Corp_RAPQBI,988 Street_KFO Ave,"['Plant_IRA', 'Warehouse_FZT']","['Supplier_EQF', 'Supplier_DLA', 'Supplier_WXY']",Japan,127170,Retail
GlobalCorp_136,777 Main Street,"['Plant_SVH', 'Warehouse_FEB']","['Supplier_ZMB', 'Supplier_LYK', 'Supplier_FWS']",Japan,431833,Retail
GlobalCorp_100,877 Main Street,"['Plant_YPJ', 'Warehouse_NYR']","['Supplier_GRH', 'Supplier_EMT', 'Supplier_NTT']",UK,273133,Manufacturing
Corp_IQRMRQ,724 Street_LIV Ave,"['Plant_UHC', 'Warehouse_YVN']","['Supplier_IDX', 'Supplier_LYZ', 'Supplier_FUR']",France,094112,Retail
globalcorporation_93,309 Main Street,"['Plant_XTR', 'Warehouse_VIF']","['Supplier_GQW', 'Supplier_VZV', 'Supplier_YKK']",UK,459707,Automotive
Corp_YREXDT,604 Street_QKZ Ave,"['Plant_RXN', 'Warehouse_ATF']","['Supplier_EUQ', 'Supplier_ANO', 'Supplier_LFZ']",Canada,125023,Automotive
GlobalCorp_126,158 Main Street,"['Plant_NHX', 'Warehouse_RIJ']","['Supplier_IKW', 'Supplier_AIA', 'Supplier_QUN']",Germany,277382,Automotive
Corp_SSKPPT,520 Street_JXK Ave,"['Plant_GES', 'Warehouse_IQZ']","['Supplier_HLM', 'Supplier_VMX', 'Supplier_RTH']",Australia,501469,Manufacturing
GlobalCorp_149,487 Main Street,"['Plant_EYJ', 'Warehouse_GZQ']","['Supplier_NRJ', 'Supplier_FEX', 'Supplier_EEU']",France,104576,Pharmaceuticals
Corp_SUXTYP,213 Street_VNC Ave,"['Plant_POW', 'Warehouse_JAX']","['Supplier_TKW', 'Supplier_NVI', 'Supplier_HSR']",France,757331,Retail
globalcorporation_126,158 Main Street,"['Plant_AHX', 'Warehouse_IIE']","['Supplier_RGY', 'Supplier_SZN', 'Supplier_XJU']",Germany,277382,Automotive
GlobalCorp_111,358 Main Street,"['Plant_QSR', 'Warehouse_HAO']","['Supplier_IZK', 'Supplier_QSX', 'Supplier_YSP']",India,154508,Technology
globalcorporation_18,625 Main Street,"['Plant_MCU', 'Warehouse_LTA']","['Supplier_NKS', 'Supplier_ZBO', 'Supplier_CGC']",USA,500054,Automotive
globalcorporation_189,297 Main Street,"['Plant_TEM', 'Warehouse_IIQ']","['Supplier_IGS', 'Supplier_KMV', 'Supplier_UEY']",Australia,847866,Technology
Corp_JRHZRC,182 Street_SFU Ave,"['Plant_IFC', 'Warehouse_XSV']","['Supplier_XQT', 'Supplier_XRA', 'Supplier_QFL']",Australia,440579,Automotive
Corp_LJQJSH,66 Street_OWD Ave,"['Plant_MGT', 'Warehouse_YCG']","['Supplier_XUY', 'Supplier_WHX', 'Supplier_HQE']",USA,077281,Retail
globalcorporation_99,302 Main Street,"['Plant_FVY', 'Warehouse_NXS']","['Supplier_CXP', 'Supplier_ACI', 'Supplier_NBG']",Germany,963301,Manufacturing
globalcorporation_189,297 Main Street,"['Plant_MQN', 'Warehouse_PJI']","['Supplier_KTI', 'Supplier_HBF', 'Supplier_BPN']",Australia,847866,Technology
GlobalCorp_125,999 Main Street,"['Plant_QLU', 'Warehouse_FNK']","['Supplier_LPH', 'Supplier_GVY', 'Supplier_SFJ']",UK,284248,Pharmaceuticals
globalcorporation_178,976 Main Street,"['Plant_MHI', 'Warehouse_CCK']","['Supplier_PMU', 'Supplier_HCA', 'Supplier_ZPY']",UK,029453,Technology
globalcorporation_96,14 Main Street,"['Plant_QWY', 'Warehouse_NWZ']","['Supplier_UTX', 'Supplier_IPM', 'Supplier_YBS']",Germany,216859,Technology
GlobalCorp_58,983 Main Street,"['Plant_YFB', 'Warehouse_FEM']","['Supplier_LAQ', 'Supplier_INP', 'Supplier_SUJ']",UK,385355,Manufacturing
Corp_GWWXNP,351 Street_OIY Ave,"['Plant_XEE', 'Warehouse_TUS']","['Supplier_VDA', 'Supplier_PDH', 'Supplier_VYP']",UK,362187,Technology
Corp_YZQJPL,611 Street_TUG Ave,"['Plant_CYW', 'Warehouse_NPP']","['Supplier_GUA', 'Supplier_CXU', 'Supplier_XEM']",UK,797445,Manufacturing
GlobalCorp_27,230 Main Street,"['Plant_NOM', 'Warehouse_MSP']","['Supplier_KZU', 'Supplier_BMZ', 'Supplier_HXE']",Japan,975536,Manufacturing
GlobalCorp_154,920 Main Street,"['Plant_FIS', 'Warehouse_PVF']","['Supplier_CFF', 'Supplier_KCM', 'Supplier_ATD']",France,990090,Retail
GlobalCorp_98,502 Main Street,"['Plant_ROJ', 'Warehouse_YTW']","['Supplier_MWK', 'Supplier_REI', 'Supplier_KDA']",Australia,925541,Manufacturing
globalcorporation_142,627 Main Street,"['Plant_XDL', 'Warehouse_XPS']","['Supplier_TCG', 'Supplier_YEJ', 'Supplier_NEC']",France,213273,Pharmaceuticals
Corp_XDWHNE,963 Street_BDW Ave,"['Plant_XXY', 'Warehouse_WBY']","['Supplier_APC', 'Supplier_NJE', 'Supplier_BSW']",India,370755,Automotive
Corp_VAMONE,820 Street_OFD Ave,"['Plant_WHI', 'Warehouse_JFN']","['Supplier_XYM', 'Supplier_NFA', 'Supplier_ZVL']",Canada,707150,Automotive
globalcorporation_198,913 Main Street,"['Plant_EWF', 'Warehouse_INK']","['Supplier_KEL', 'Supplier_FWP', 'Supplier_HEC']",Australia,249693,Manufacturing
GlobalCorp_168,265 Main Street,"['Plant_WMR', 'Warehouse_UTH']","['Supplier_QJY', 'Supplier_WSY', 'Supplier_OXZ']",USA,782376,Technology
Corp_XNURGU,654 Street_JAV Ave,"['Plant_BFS', 'Warehouse_ZOW']","['Supplier_JUS', 'Supplier_HUJ', 'Supplier_YJV']",USA,780125,Technology
GlobalCorp_55,606 Main Street,"['Plant_BMO', 'Warehouse_IOT']","['Supplier_WXC', 'Supplier_MKZ', 'Supplier_GWR']",Japan,417000,Manufacturing
Corp_HALRFH,332 Street_JWR Ave,"['Plant_BLN', 'Warehouse_LJO']","['Supplier_MJA', 'Supplier_GUK', 'Supplier_INP']",France,925075,Energy
globalcorporation_163,615 Main Street,"['Plant_RUU', 'Warehouse_YJV']","['Supplier_RSD', 'Supplier_NFT', 'Supplier_BTC']",Canada,440594,Pharmaceuticals
GlobalCorp_23,646 Main Street,"['Plant_ZBM', 'Warehouse_KTP']","['Supplier_UNF', 'Supplier_HYF', 'Supplier_VIV']",Canada,804729,Retail
GlobalCorp_181,950 Main Street,"['Plant_QRU', 'Warehouse_LBA']","['Supplier_PVH', 'Supplier_WBX', 'Supplier_HXQ']",USA,155688,Retail
globalcorporation_8,960 Main Street,"['Plant_DXY', 'Warehouse_EKL']","['Supplier_HQE', 'Supplier_FMK', 'Supplier_PUN']",USA,513569,Energy
globalcorporation_67,727 Main Street,"['Plant_TSE', 'Warehouse_CRP']","['Supplier_UIJ', 'Supplier_YNC', 'Supplier_RHO']",Japan,072385,Automotive
globalcorporation_96,14 Main Street,"['Plant_RIL', 'Warehouse_LNA']","['Supplier_JFD', 'Supplier_FJF', 'Supplier_WUM']",Germany,216859,Technology
Corp_IDVCQL,69 Street_TIO Ave,"['Plant_RNL', 'Warehouse_NEQ']","['Supplier_PYX', 'Supplier_SVV', 'Supplier_CQX']",Japan,679744,Pharmaceuticals
GlobalCorp_100,877 Main Street,"['Plant_XOS', 'Warehouse_CQA']","['Supplier_NZY', 'Supplier_IEQ', 'Supplier_ZBL']",UK,273133,Manufacturing
Corp_HRFDAI,625 Street_DQH Ave,"['Plant_EFA', 'Warehouse_WMT']","['Supplier_ZOC', 'Supplier_BNF', 'Supplier_LRG']",USA,831302,Automotive
GlobalCorp_71,632 Main Street,"['Plant_DIF', 'Warehouse_QZS']","['Supplier_GYL', 'Supplier_AGO', 'Supplier_TKK']",Canada,897780,Energy
GlobalCorp_50,562 Main Street,"['Plant_WKA', 'Warehouse_QSF']","['Supplier_JIX', 'Supplier_SZO', 'Supplier_ZIE']",Canada,775687,Retail
GlobalCorp_37,735 Main Street,"['Plant_AHV', 'Warehouse_YLI']","['Supplier_KGV', 'Supplier_SLY', 'Supplier_SAT']",USA,803713,Technology
Corp_TNDGIB,191 Street_VCF Ave,"['Plant_SWB', 'Warehouse_PKW']","['Supplier_NOH', 'Supplier_BNA', 'Supplier_NAA']",UK,078190,Automotive
GlobalCorp_13,524 Main Street,"['Plant_QOU', 'Warehouse_QIG']","['Supplier_KDX', 'Supplier_VGK', 'Supplier_NCK']",Canada,906099,Manufacturing
GlobalCorp_32,227 Main Street,"['Plant_XAF', 'Warehouse_PSA']","['Supplier_BNP', 'Supplier_ZVA', 'Supplier_GJH']",India,414333,Energy
Corp_VGJWJQ,657 Street_THA Ave,"['Plant_CLI', 'Warehouse_ZAD']","['Supplier_NIG', 'Supplier_CRW', 'Supplier_GCZ']",USA,637217,Automotive
globalcorporation_33,791 Main Street,"['Plant_MMC', 'Warehouse_BAW']","['Supplier_VJE', 'Supplier_ZMO', 'Supplier_FVQ']",USA,945306,Energy
GlobalCorp_167,189 Main Street,"['Plant_CCW', 'Warehouse_NMQ']","['Supplier_MUC', 'Supplier_TOB', 'Supplier_INJ']",USA,279871,Energy
GlobalCorp_144,72 Main Street,"['Plant_DFT', 'Warehouse_ZFK']","['Supplier_PBA', 'Supplier_IND', 'Supplier_XGR']",Japan,417740,Manufacturing
globalcorporation_106,72 Main Street,"['Plant_VSD', 'Warehouse_GIW']","['Supplier_ICF', 'Supplier_KPB', 'Supplier_RTF']",UK,137611,Pharmaceuticals
GlobalCorp_15,969 Main Street,"['Plant_TVL', 'Warehouse_PQB']","['Supplier_BGM', 'Supplier_UXA', 'Supplier_EDZ']",Australia,079012,Energy
Corp_MVJCXH,847 Street_SXA Ave,"['Plant_BTD', 'Warehouse_JBT']","['Supplier_YPP', 'Supplier_INA', 'Supplier_OJE']",India,441114,Manufacturing
Corp_QKHYFP,712 Street_OON Ave,"['Plant_ZIH', 'Warehouse_DTX']","['Supplier_OGM', 'Supplier_WSV', 'Supplier_OMN']",France,434769,Manufacturing
Corp_RLGFAA,868 Street_AZV Ave,"['Plant_ZQH', 'Warehouse_NPU']","['Supplier_FLQ', 'Supplier_WPJ', 'Supplier_CJX']",USA,899376,Automotive
GlobalCorp_155,683 Main Street,"['Plant_JVZ', 'Warehouse_YFK']","['Supplier_GBP', 'Supplier_FVU', 'Supplier_OAR']",Australia,979907,Energy
globalcorporation_21,241 Main Street,"['Plant_NTC', 'Warehouse_ESY']","['Supplier_OZQ', 'Supplier_LUR', 'Supplier_KAU']",UK,887022,Retail
Corp_CNSQKQ,935 Street_FEP Ave,"['Plant_KNT', 'Warehouse_DYS']","['Supplier_XJE', 'Supplier_OQJ', 'Supplier_ZSG']",Germany,052252,Pharmaceuticals
GlobalCorp_64,77 Main Street,"['Plant_BQD', 'Warehouse_PNU']","['Supplier_WEE', 'Supplier_RBT', 'Supplier_UIN']",UK,737489,Technology
Corp_QUQZIJ,371 Street_MRX Ave,"['Plant_OWI', 'Warehouse_ZKT']","['Supplier_DAF', 'Supplier_QTI', 'Supplier_NAE']",Japan,745132,Automotive
GlobalCorp_155,683 Main Street,"['Plant_BKI', 'Warehouse_DNY']","['Supplier_TEH', 'Supplier_SXE', 'Supplier_UXX']",Australia,979907,Energy
GlobalCorp_89,407 Main Street,"['Plant_XOI', 'Warehouse_DLC']","['Supplier_ATQ', 'Supplier_IKO', 'Supplier_MTM']",India,265325,Technology
GlobalCorp_47,407 Main Street,"['Plant_VWK', 'Warehouse_ZZT']","['Supplier_GMP', 'Supplier_MBV', 'Supplier_BGS']",India,834560,Manufacturing
GlobalCorp_158,105 Main Street,"['Plant_VCI', 'Warehouse_PSC']","['Supplier_NSW', 'Supplier_YJD', 'Supplier_EDN']",Germany,064201,Retail
GlobalCorp_59,806 Main Street,"['Plant_DDS', 'Warehouse_FHL']","['Supplier_XVN', 'Supplier_OHN', 'Supplier_WEG']",France,984276,Technology
GlobalCorp_167,189 Main Street,"['Plant_YVP', 'Warehouse_DZC']","['Supplier_GCC', 'Supplier_HXI', 'Supplier_ZIL']",USA,279871,Energy
GlobalCorp_88,708 Main Street,"['Plant_BSL', 'Warehouse_FHH']","['Supplier_WOB', 'Supplier_LQZ', 'Supplier_HYX']",UK,005222,Pharmaceuticals
GlobalCorp_105,800 Main Street,"['Plant_JMG', 'Warehouse_XSD']","['Supplier_ONA', 'Supplier_CBB', 'Supplier_LKO']",Japan,986023,Manufacturing
GlobalCorp_164,482 Main Street,"['Plant_YNN', 'Warehouse_SUR']","['Supplier_UAJ', 'Supplier_PEP', 'Supplier_DLC']",France,998149,Energy
GlobalCorp_104,65 Main Street,"['Plant_BMH', 'Warehouse_NES']","['Supplier_PSG', 'Supplier_ATW', 'Supplier_UKM']",Japan,282126,Energy
